,Customer ID,City Code,Accomodation Ownership,Age,Married_Insured,Plan Code,Policy Duration,Policy Type,Policy Category,Premium Amount,Response,customer_lifetime,isLoyal,premium_lifetime,purchase_frequency,prodScore,premium_LTYes,premium_LTNo,numProdTried,impression
9405,73188,C20,Rented,48,2,X1,9.0,4,21,22837.0,0,27,1,52753.0,2,"{'X1': -1.5, 'X2': 1.5}",29916.0,22837.0,2,0.0
9406,87971,C3,Owned,48,2,X1,14+,4,17,41275.0,1,19,1,57082.0,2,"{'X1': 1.5, 'X2': -1.5}",41275.0,15807.0,2,0.0
9407,82411,C3,Rented,48,2,X6,13.0,3,16,17982.0,0,5,1,35895.0,2,{'X6': -2.5},0.0,35895.0,1,-2.5
9408,88865,C2,Owned,48,2,X2,1.0,3,21,36335.0,1,28,1,47278.0,2,"{'X2': 1.5, 'X3': -1.5}",36335.0,10943.0,2,0.0
9409,70133,C23,Rented,48,2,X2,1.0,3,17,44654.0,1,14,1,65975.0,2,"{'X2': 1.5, 'X1': -1.5}",44654.0,21321.0,2,0.0
9410,77775,C8,Owned,48,2,X2,6.0,3,22,26697.0,1,0,0,26697.0,1,{'X2': 1.5},26697.0,0.0,1,1.5
9411,89283,C2,Rented,48,2,X2,1.0,3,20,23525.0,1,26,1,53769.0,2,"{'X2': 1.5, 'X4': 1.5}",53769.0,0.0,2,3.0
9412,72032,C17,Rented,48,2,X4,5.0,3,22,43105.0,1,24,1,86264.0,3,"{'X4': 1.5, 'X3': 1.5, 'X1': 1.5}",86264.0,0.0,3,4.5
9413,71511,C1,Rented,48,2,X4,4.0,1,5,29488.0,0,7,1,50416.0,2,"{'X4': -1.5, 'X1': -1.5}",0.0,50416.0,2,-3.0
9414,75811,C23,Owned,48,2,X5,5.0,4,21,45351.0,0,0,0,45351.0,1,{'X5': -1.5},0.0,45351.0,1,-1.5
9415,88542,C2,Owned,48,2,X2,9.0,3,14,13437.0,0,0,0,13437.0,1,{'X2': -1.5},0.0,13437.0,1,-1.5
9416,71878,C1,Owned,48,3,X2,14+,1,19,11292.0,0,12,1,24080.0,2,"{'X2': -1.5, 'X1': 1.5}",12788.0,11292.0,2,0.0
9417,78579,C2,Owned,48,2,X2,5.0,2,22,32326.0,0,19,1,138629.0,4,"{'X2': -2.5, 'X1': 1.5, 'X4': -1.5}",39531.0,99098.0,3,-2.5
9418,89958,C2,Owned,48,2,X5,14+,4,17,31509.0,0,23,1,105170.0,3,"{'X5': -1.5, 'X2': -1.5, 'X1': 1.5}",31259.0,73911.0,3,-1.5
9419,76894,C1,Owned,48,2,X1,4.0,3,18,29465.0,1,0,0,29465.0,1,{'X1': 1.5},29465.0,0.0,1,1.5
9420,72021,C21,Owned,48,2,X2,5.0,1,13,36455.0,0,21,1,84448.0,2,"{'X2': -1.5, 'X1': 1.5}",47993.0,36455.0,2,0.0
9422,74468,C6,Owned,48,2,X2,1.0,3,17,32324.0,1,26,1,138682.0,4,"{'X2': 1.5, 'X4': 1.5, 'X3': -0.5}",127354.0,11328.0,3,2.5
9423,70121,C8,Rented,48,2,X1,1.0,2,1,37712.0,0,0,0,37712.0,1,{'X1': -1.5},0.0,37712.0,1,-1.5
9424,87746,C13,Owned,48,2,X4,14+,4,6,41974.0,0,25,1,103451.0,3,"{'X4': -1.5, 'X2': 1.5, 'X1': -1.5}",40897.0,62554.0,3,-1.5
9425,80194,C20,Owned,48,2,X4,2.0,3,14,14708.0,0,32,1,86584.0,4,"{'X4': -1.5, 'X2': -1.5, 'X1': 2.5}",57599.0,28985.0,3,-0.5
9426,70785,C4,Owned,48,2,X2,1.0,3,12,13406.0,0,27,1,91400.0,4,"{'X2': -1.5, 'X4': -1.5, 'X1': -2.5}",0.0,91400.0,3,-5.5
9427,82818,C11,Owned,48,2,X4,5.0,3,21,46917.0,0,28,1,183155.0,5,"{'X4': -2.5, 'X6': -0.5, 'X1': 1.5}",77560.0,105595.0,3,-1.5
9428,86350,C2,Rented,48,2,X1,14+,2,17,46439.0,0,0,0,46439.0,1,{'X1': -1.5},0.0,46439.0,1,-1.5
9429,85692,C2,Rented,48,2,X1,2.0,3,13,24938.0,0,20,1,95114.0,3,{'X1': -1.5},40893.0,54221.0,1,-1.5
9430,73494,C21,Owned,48,2,X4,7.0,3,8,30844.0,1,0,0,30844.0,1,{'X4': 1.5},30844.0,0.0,1,1.5
9431,73899,C18,Owned,48,2,X4,2.0,1,22,38774.0,0,29,1,50617.0,2,{'X4': -0.5},11843.0,38774.0,1,-0.5
9432,70014,C3,Owned,48,2,X2,11.0,3,18,28614.0,0,21,1,71319.0,2,"{'X2': -1.5, 'X1': -1.5}",0.0,71319.0,2,-3.0
9433,77565,C25,Owned,48,2,X7,2.0,3,20,28962.0,0,24,1,106008.0,4,"{'X7': -1.5, 'X1': 1.5}",30563.0,75445.0,2,0.0
9434,73812,C14,Rented,48,2,X3,5.0,3,21,44971.0,0,18,1,75010.0,2,"{'X3': -1.5, 'X1': 1.5}",30039.0,44971.0,2,0.0
9435,82590,C8,Owned,48,2,X1,14.0,1,16,23817.0,0,0,0,23817.0,1,{'X1': -1.5},0.0,23817.0,1,-1.5
9436,70409,C2,Owned,48,2,X2,1.0,3,22,13694.0,1,25,1,52224.0,2,"{'X2': 1.5, 'X1': 1.5}",52224.0,0.0,2,3.0
9437,78613,C3,Owned,48,2,X4,1.0,3,22,22420.0,1,11,1,64559.0,2,"{'X4': 1.5, 'X3': -1.5}",22420.0,42139.0,2,0.0
9438,71273,C2,Rented,48,2,X2,4.0,1,12,15021.0,1,8,1,29472.0,2,"{'X2': 1.5, 'X3': -1.5}",15021.0,14451.0,2,0.0
9439,73023,C15,Owned,48,2,X1,11.0,1,22,45807.0,0,14,1,64554.0,2,{'X1': -0.5},18747.0,45807.0,1,-0.5
9440,76219,C4,Owned,48,2,X1,9.0,2,22,14929.0,0,0,0,14929.0,1,{'X1': -1.5},0.0,14929.0,1,-1.5
9441,78586,C11,Owned,48,3,X4,7.0,3,21,21389.0,0,0,0,21389.0,1,{'X4': -1.5},0.0,21389.0,1,-1.5
9442,79759,C2,Rented,48,2,X2,1.0,3,12,22912.0,1,11,1,53713.0,2,"{'X2': 1.5, 'X4': -1.5}",22912.0,30801.0,2,0.0
9443,76311,C2,Owned,48,2,X5,5.0,4,22,49894.0,1,16,1,92680.0,2,"{'X5': 1.5, 'X4': -1.5}",49894.0,42786.0,2,0.0
9444,71110,C8,Rented,48,2,X1,3.0,1,16,49459.0,0,17,1,70990.0,2,"{'X1': -1.5, 'X2': -1.5}",0.0,70990.0,2,-3.0
9445,87384,C1,Owned,48,2,X2,14+,3,22,17709.0,0,24,1,59007.0,2,"{'X2': -1.5, 'X4': 1.5}",41298.0,17709.0,2,0.0
9446,83193,C19,Owned,48,2,X3,13.0,1,19,37331.0,0,0,0,37331.0,1,{'X3': -1.5},0.0,37331.0,1,-1.5
9447,85689,C20,Owned,48,2,X1,7.0,4,22,48121.0,1,0,0,48121.0,1,{'X1': 1.5},48121.0,0.0,1,1.5
9448,85896,C1,Owned,48,3,X3,14+,4,17,28141.0,1,27,1,110162.0,4,"{'X3': 0.5, 'X2': -1.5, 'X1': -1.5}",28141.0,82021.0,3,-2.5
9449,76335,C2,Owned,48,2,X1,14+,3,21,31067.0,1,18,1,73284.0,2,{'X1': 0.5},31067.0,42217.0,1,0.5
9450,75814,C28,Owned,48,2,X3,6.0,1,14,22458.0,0,0,0,22458.0,1,{'X3': -1.5},0.0,22458.0,1,-1.5
9451,73082,C2,Owned,48,2,X2,9.0,3,18,11341.0,0,24,1,50263.0,2,"{'X2': -1.5, 'X1': 1.5}",38922.0,11341.0,2,0.0
9452,81159,C2,Owned,48,2,X1,13.0,3,21,28307.0,1,15,1,83626.0,3,"{'X1': 1.5, 'X2': 0.5}",46036.0,37590.0,2,2.0
9453,83817,C3,Rented,48,2,X3,14+,3,18,33339.0,0,0,0,33339.0,1,{'X3': -1.5},0.0,33339.0,1,-1.5
9454,84257,C3,Owned,48,2,X1,2.0,3,18,44352.0,0,2,1,80490.0,2,"{'X1': -1.5, 'X3': -1.5}",0.0,80490.0,2,-3.0
9455,89514,C6,Rented,48,2,X4,3.0,1,22,46862.0,0,23,1,83764.0,2,{'X4': -2.5},0.0,83764.0,1,-2.5
9456,85055,C19,Owned,48,2,X1,5.0,1,2,35353.0,0,0,0,35353.0,1,{'X1': -1.5},0.0,35353.0,1,-1.5
9457,87341,C4,Rented,48,2,X1,1.0,2,8,49148.0,0,29,1,95742.0,2,{'X1': -2.5},0.0,95742.0,1,-2.5
9458,84523,C4,Owned,48,2,X2,8.0,4,18,44117.0,0,9,1,99932.0,3,"{'X2': -1.5, 'X1': 1.5, 'X3': 1.5}",55815.0,44117.0,3,1.5
9459,78776,C1,Owned,48,2,X4,14+,3,19,48004.0,1,0,0,48004.0,1,{'X4': 1.5},48004.0,0.0,1,1.5
9460,78589,C9,Owned,48,2,X2,6.0,3,6,35781.0,1,7,1,54646.0,2,"{'X2': 1.5, 'X5': -1.5}",35781.0,18865.0,2,0.0
9461,77471,C12,Owned,48,2,X1,14+,2,20,10996.0,0,13,1,76801.0,3,"{'X1': -1.5, 'X2': -2.5}",0.0,76801.0,2,-4.0
9462,77091,C2,Owned,48,3,X1,1.0,3,14,34386.0,1,30,1,130662.0,4,"{'X1': 1.5, 'X2': -1.5}",77824.0,52838.0,2,0.0
9463,88599,C10,Rented,48,1,X1,1.0,1,18,45599.0,0,0,0,45599.0,1,{'X1': -1.5},0.0,45599.0,1,-1.5
9464,75916,C9,Owned,48,2,X4,4.0,3,22,17163.0,1,25,1,49590.0,3,"{'X4': 1.5, 'X1': 0.5}",27354.0,22236.0,2,2.0
9465,79174,C2,Rented,48,2,X1,8.0,4,21,16130.0,0,26,1,37905.0,2,{'X1': -0.5},21775.0,16130.0,1,-0.5
9466,80248,C4,Owned,48,3,X2,7.0,4,18,20427.0,0,23,1,68383.0,2,"{'X2': -1.5, 'X1': -1.5}",0.0,68383.0,2,-3.0
9467,73460,C3,Owned,48,2,X4,8.0,3,22,15753.0,0,19,1,46267.0,2,"{'X4': -1.5, 'X2': 1.5}",30514.0,15753.0,2,0.0
9468,83047,C1,Owned,48,3,X1,14+,1,16,42232.0,1,0,0,42232.0,1,{'X1': 1.5},42232.0,0.0,1,1.5
9469,85256,C15,Rented,48,2,X2,3.0,1,1,35724.0,0,25,1,112361.0,4,"{'X2': -0.5, 'X4': -1.5, 'X1': 1.5}",41585.0,70776.0,3,-0.5
9470,78267,C2,Owned,48,2,X1,1.0,3,21,29917.0,1,1,1,47777.0,2,"{'X1': 1.5, 'X2': -1.5}",29917.0,17860.0,2,0.0
9471,78117,C2,Owned,48,3,X1,14+,2,20,17144.0,0,14,1,43686.0,2,{'X1': -0.5},26542.0,17144.0,1,-0.5
9472,89962,C8,Owned,48,2,X4,1.0,3,18,26734.0,1,16,1,97988.0,3,"{'X4': 0.5, 'X2': -1.5}",26734.0,71254.0,2,-1.0
9473,82747,C27,Rented,48,2,X3,3.0,3,1,49180.0,0,21,1,101270.0,3,"{'X3': -1.5, 'X1': 1.5, 'X7': -1.5}",19053.0,82217.0,3,-1.5
9474,70099,C2,Owned,48,2,X2,9.0,3,14,38575.0,1,24,1,61042.0,2,"{'X2': 1.5, 'X1': 1.5}",61042.0,0.0,2,3.0
9475,85601,C3,Rented,48,2,X4,1.0,3,15,17962.0,1,0,0,17962.0,1,{'X4': 1.5},17962.0,0.0,1,1.5
9476,70043,C1,Owned,48,2,X2,7.0,3,21,26839.0,0,0,0,26839.0,1,{'X2': -1.5},0.0,26839.0,1,-1.5
9477,84604,C2,Owned,48,3,X4,6.0,4,3,37974.0,0,9,1,69707.0,2,{'X4': -0.5},31733.0,37974.0,1,-0.5
9478,74998,C3,Rented,48,2,X2,13.0,1,16,37457.0,0,22,1,111610.0,4,"{'X2': -1.5, 'X3': 1.5, 'X6': -1.5, 'X1': 1.5}",27271.0,84339.0,4,0.0
9479,81325,C3,Rented,48,2,X1,1.0,3,22,16144.0,0,0,0,16144.0,1,{'X1': -1.5},0.0,16144.0,1,-1.5
9480,83263,C1,Owned,48,3,X3,11.0,2,20,23721.0,1,9,1,60884.0,2,"{'X3': 1.5, 'X2': 1.5}",60884.0,0.0,2,3.0
9481,86996,C25,Owned,48,2,X4,8.0,3,21,34017.0,1,0,0,34017.0,1,{'X4': 1.5},34017.0,0.0,1,1.5
9482,87055,C10,Rented,48,2,X4,1.0,3,18,44378.0,1,0,0,44378.0,1,{'X4': 1.5},44378.0,0.0,1,1.5
9483,71047,C20,Owned,48,2,X3,5.0,3,22,35532.0,0,21,1,76823.0,2,{'X3': -0.5},41291.0,35532.0,1,-0.5
9484,89732,C14,Rented,48,2,X2,3.0,3,21,23088.0,0,0,0,23088.0,1,{'X2': -1.5},0.0,23088.0,1,-1.5
9485,81704,C1,Rented,48,2,X1,4.0,1,22,23976.0,0,0,0,23976.0,1,{'X1': -1.5},0.0,23976.0,1,-1.5
9486,88357,C2,Rented,48,2,X2,3.0,3,11,24924.0,0,0,0,24924.0,1,{'X2': -1.5},0.0,24924.0,1,-1.5
9487,82181,C14,Owned,48,2,X2,4.0,3,5,29665.0,1,0,0,29665.0,1,{'X2': 1.5},29665.0,0.0,1,1.5
9488,74787,C8,Owned,48,3,X5,4.0,3,21,23961.0,0,24,1,84527.0,3,"{'X5': -1.5, 'X4': -1.5, 'X1': 1.5}",32096.0,52431.0,3,-1.5
9489,88489,C2,Owned,48,2,X6,7.0,4,22,32243.0,0,0,0,32243.0,1,{'X6': -1.5},0.0,32243.0,1,-1.5
9490,82710,C1,Owned,48,2,X1,14+,2,12,14869.0,0,23,1,121887.0,4,"{'X1': 0.5, 'X4': -1.5}",88155.0,33732.0,2,-1.0
9491,75921,C5,Rented,48,2,X7,9.0,3,21,44214.0,0,23,1,66576.0,2,"{'X7': -1.5, 'X1': -1.5}",0.0,66576.0,2,-3.0
9492,76965,C2,Owned,48,2,X4,7.0,3,22,25613.0,1,26,1,63379.0,3,"{'X4': 1.5, 'X1': 2.5}",63379.0,0.0,2,4.0
9493,78832,C3,Rented,48,2,X3,7.0,3,18,37365.0,0,14,1,68670.0,2,"{'X3': -1.5, 'X1': 1.5}",31305.0,37365.0,2,0.0
9494,86398,C19,Rented,48,2,X1,12.0,1,16,11275.0,0,27,1,84233.0,3,"{'X1': -1.5, 'X3': -2.5}",0.0,84233.0,2,-4.0
9495,77093,C16,Owned,48,2,X4,2.0,3,18,48204.0,1,1,1,82082.0,2,"{'X4': 1.5, 'X1': 1.5}",82082.0,0.0,2,3.0
9496,72044,C3,Owned,48,2,X2,3.0,2,21,15680.0,0,8,1,76981.0,3,"{'X2': -1.5, 'X5': -1.5, 'X3': 1.5}",25545.0,51436.0,3,-1.5
9497,84427,C11,Rented,48,2,X1,4.0,1,19,13119.0,1,24,1,39046.0,2,{'X1': 0.5},13119.0,25927.0,1,0.5
9498,78436,C10,Owned,48,2,X2,3.0,3,16,41201.0,0,15,1,57200.0,2,"{'X2': -1.5, 'X4': -1.5}",0.0,57200.0,2,-3.0
9499,81650,C6,Owned,48,2,X2,7.0,1,16,28124.0,0,0,0,28124.0,1,{'X2': -1.5},0.0,28124.0,1,-1.5
9500,82802,C2,Owned,48,2,X1,8.0,3,3,11975.0,1,24,1,76823.0,3,"{'X1': 1.5, 'X3': -1.5, 'X2': 1.5}",57944.0,18879.0,3,1.5
9501,74963,C2,Rented,48,2,X3,2.0,1,12,10697.0,1,0,0,10697.0,1,{'X3': 1.5},10697.0,0.0,1,1.5
9502,78870,C4,Owned,48,2,X2,3.0,3,18,24073.0,0,0,0,24073.0,1,{'X2': -1.5},0.0,24073.0,1,-1.5
9503,83543,C21,Owned,48,2,X2,1.0,3,21,40935.0,1,0,0,40935.0,1,{'X2': 1.5},40935.0,0.0,1,1.5
9504,74606,C1,Rented,48,2,X6,5.0,3,20,46998.0,0,17,1,75731.0,2,"{'X6': -1.5, 'X3': 1.5}",28733.0,46998.0,2,0.0
9505,73831,C23,Owned,48,2,X5,2.0,4,22,11583.0,0,22,1,65721.0,4,"{'X5': -1.5, 'X2': -1.5}",19858.0,45863.0,2,-3.0
9506,78928,C3,Rented,48,2,X5,14+,3,18,49551.0,0,27,1,68750.0,2,"{'X5': -1.5, 'X4': 1.5}",19199.0,49551.0,2,0.0
9507,71538,C3,Owned,48,2,X5,6.0,3,18,36566.0,0,0,0,36566.0,1,{'X5': -1.5},0.0,36566.0,1,-1.5
9508,78111,C2,Rented,48,2,X1,14+,1,3,13104.0,0,0,0,13104.0,1,{'X1': -1.5},0.0,13104.0,1,-1.5
9509,88912,C16,Owned,48,2,X3,6.0,3,15,32402.0,0,0,0,32402.0,1,{'X3': -1.5},0.0,32402.0,1,-1.5
9510,70799,C7,Owned,48,2,X2,14+,3,9,26612.0,1,12,1,52420.0,2,"{'X2': 1.5, 'X5': 1.5}",52420.0,0.0,2,3.0
9511,73141,C19,Rented,48,2,X1,14+,3,1,20853.0,0,0,0,20853.0,1,{'X1': -1.5},0.0,20853.0,1,-1.5
9512,71842,C1,Rented,48,2,X1,4.0,1,12,49912.0,0,0,0,49912.0,1,{'X1': -1.5},0.0,49912.0,1,-1.5
9513,82959,C3,Rented,48,2,X1,5.0,1,16,36784.0,0,23,1,80499.0,2,{'X1': -2.5},0.0,80499.0,1,-2.5
9514,73985,C3,Rented,48,2,X2,3.0,1,16,35866.0,0,0,0,35866.0,1,{'X2': -1.5},0.0,35866.0,1,-1.5
9515,71327,C5,Rented,48,2,X4,1.0,1,18,35343.0,0,19,1,81443.0,2,"{'X4': -1.5, 'X1': 1.5}",46100.0,35343.0,2,0.0
9516,84372,C1,Owned,48,2,X4,1.0,3,18,25563.0,1,7,1,57242.0,2,"{'X4': 1.5, 'X1': -1.5}",25563.0,31679.0,2,0.0
9517,76553,C2,Rented,48,2,X1,14+,2,17,23211.0,1,0,0,23211.0,1,{'X1': 1.5},23211.0,0.0,1,1.5
9518,86154,C2,Owned,48,2,X1,4.0,3,22,31380.0,0,0,0,31380.0,1,{'X1': -1.5},0.0,31380.0,1,-1.5
9519,77920,C17,Owned,48,2,X3,2.0,2,1,30105.0,0,0,0,30105.0,1,{'X3': -1.5},0.0,30105.0,1,-1.5
9520,84919,C1,Rented,48,2,X1,8.0,4,8,19758.0,0,0,0,19758.0,1,{'X1': -1.5},0.0,19758.0,1,-1.5
9521,78168,C7,Owned,48,2,X4,1.0,3,10,46584.0,1,20,1,63832.0,2,"{'X4': 1.5, 'X1': 1.5}",63832.0,0.0,2,3.0
9522,73646,C24,Owned,48,2,X1,2.0,1,1,38051.0,0,0,0,38051.0,1,{'X1': -1.5},0.0,38051.0,1,-1.5
9523,80613,C28,Owned,48,2,X4,14+,2,20,11853.0,0,13,1,40673.0,2,"{'X4': -1.5, 'X2': -1.5}",0.0,40673.0,2,-3.0
9524,83268,C1,Owned,48,3,X1,14+,3,22,25506.0,0,0,0,25506.0,1,{'X1': -1.5},0.0,25506.0,1,-1.5
9525,76307,C5,Owned,48,2,X5,2.0,3,10,29009.0,0,5,1,45370.0,2,"{'X5': -1.5, 'X4': -1.5}",0.0,45370.0,2,-3.0
9526,82229,C2,Owned,48,3,X1,8.0,3,21,20332.0,0,0,0,20332.0,1,{'X1': -1.5},0.0,20332.0,1,-1.5
9527,77980,C34,Owned,48,3,X6,3.0,3,6,37357.0,0,4,1,85856.0,2,"{'X6': -1.5, 'X7': 1.5}",48499.0,37357.0,2,0.0
9528,72576,C2,Owned,48,2,X6,14+,4,11,13409.0,0,0,0,13409.0,1,{'X6': -1.5},0.0,13409.0,1,-1.5
9529,86579,C4,Owned,48,2,X4,4.0,2,8,28977.0,0,0,0,28977.0,1,{'X4': -1.5},0.0,28977.0,1,-1.5
9530,87728,C2,Owned,48,2,X1,1.0,3,15,45126.0,1,5,1,86980.0,2,{'X1': 2.5},86980.0,0.0,1,2.5
9531,71586,C9,Owned,48,3,X4,5.0,3,21,23687.0,0,0,0,23687.0,1,{'X4': -1.5},0.0,23687.0,1,-1.5
9532,87668,C1,Owned,48,2,X2,3.0,3,14,31201.0,1,26,1,62985.0,2,"{'X2': 1.5, 'X1': -1.5}",31201.0,31784.0,2,0.0
9533,82565,C14,Rented,48,2,X1,1.0,1,20,28113.0,0,7,1,65799.0,2,"{'X1': -1.5, 'X5': -1.5}",0.0,65799.0,2,-3.0
9534,73305,C2,Owned,48,2,X3,1.0,3,12,10120.0,1,15,1,28876.0,2,"{'X3': 1.5, 'X4': 1.5}",28876.0,0.0,2,3.0
9535,79101,C2,Owned,48,3,X5,3.0,4,18,29610.0,0,20,1,51798.0,2,"{'X5': -1.5, 'X4': -1.5}",0.0,51798.0,2,-3.0
9536,89799,C10,Rented,48,2,X3,5.0,1,21,29430.0,0,0,0,29430.0,1,{'X3': -1.5},0.0,29430.0,1,-1.5
9537,77027,C1,Owned,48,2,X5,9.0,3,22,35208.0,0,2,1,112837.0,3,"{'X5': -1.5, 'X3': -1.5, 'X2': -1.5}",0.0,112837.0,3,-4.5
9538,79379,C2,Owned,48,2,X4,5.0,3,18,33520.0,0,17,1,92634.0,3,"{'X4': -0.5, 'X1': -1.5}",19834.0,72800.0,2,-2.0
9539,83830,C8,Owned,48,2,X3,14+,4,15,49373.0,1,0,0,49373.0,1,{'X3': 1.5},49373.0,0.0,1,1.5
9540,71886,C21,Owned,48,1,X5,14+,3,18,17843.0,1,22,1,61860.0,2,"{'X5': 1.5, 'X1': -1.5}",17843.0,44017.0,2,0.0
9541,88959,C2,Owned,48,2,X1,3.0,3,13,15403.0,1,0,0,15403.0,1,{'X1': 1.5},15403.0,0.0,1,1.5
9542,83944,C17,Rented,48,2,X1,4.0,1,1,11696.0,0,31,1,92972.0,3,"{'X1': -1.5, 'X4': -1.5, 'X2': -1.5}",0.0,92972.0,3,-4.5
9543,77936,C2,Owned,48,2,X2,1.0,3,18,36329.0,1,28,1,116868.0,4,"{'X2': 0.5, 'X1': -0.5}",48746.0,68122.0,2,0.0
9544,85334,C2,Owned,48,2,X2,9.0,3,22,11432.0,0,12,1,60709.0,2,"{'X2': -1.5, 'X3': -1.5}",0.0,60709.0,2,-3.0
9545,86395,C1,Owned,48,2,X1,14+,3,18,45014.0,1,24,1,71856.0,2,"{'X1': 1.5, 'X3': -1.5}",45014.0,26842.0,2,0.0
9546,84045,C2,Owned,48,3,X5,7.0,4,11,15294.0,0,0,0,15294.0,1,{'X5': -1.5},0.0,15294.0,1,-1.5
9547,88430,C20,Owned,48,2,X1,14+,2,4,46787.0,0,0,0,46787.0,1,{'X1': -1.5},0.0,46787.0,1,-1.5
9548,86894,C16,Rented,48,2,X1,4.0,2,15,18746.0,1,13,1,31014.0,2,"{'X1': 1.5, 'X3': 1.5}",31014.0,0.0,2,3.0
9549,75132,C22,Owned,47,2,X2,6.0,3,21,19207.0,0,7,1,41423.0,2,"{'X2': -1.5, 'X5': 1.5}",22216.0,19207.0,2,0.0
9550,86679,C15,Rented,47,2,X1,3.0,3,18,17262.0,1,5,1,107772.0,3,{'X1': -0.5},17262.0,90510.0,1,-0.5
9551,77528,C7,Rented,47,2,X1,14+,1,1,12765.0,0,0,0,12765.0,1,{'X1': -1.5},0.0,12765.0,1,-1.5
9552,87779,C7,Owned,47,3,X2,14+,3,10,19205.0,0,24,1,39386.0,2,"{'X2': -1.5, 'X1': -1.5}",0.0,39386.0,2,-3.0
9553,79594,C28,Rented,47,2,X1,2.0,2,1,19856.0,0,0,0,19856.0,1,{'X1': -1.5},0.0,19856.0,1,-1.5
9554,87938,C3,Rented,47,2,X1,2.0,1,9,13974.0,0,21,1,74764.0,3,{'X1': -1.5},40199.0,34565.0,1,-1.5
9555,78259,C16,Owned,47,2,X1,9.0,3,19,20507.0,0,31,1,98479.0,3,"{'X1': -1.5, 'X3': 1.5, 'X4': -1.5}",29252.0,69227.0,3,-1.5
9556,74111,C6,Owned,47,2,X1,3.0,3,20,16166.0,0,0,0,16166.0,1,{'X1': -1.5},0.0,16166.0,1,-1.5
9557,75589,C2,Rented,47,3,X2,1.0,3,3,20922.0,1,0,0,20922.0,1,{'X2': 1.5},20922.0,0.0,1,1.5
9558,71685,C3,Owned,47,2,X6,13.0,1,12,25815.0,0,0,0,25815.0,1,{'X6': -1.5},0.0,25815.0,1,-1.5
9559,72940,C7,Owned,47,3,X1,6.0,3,21,30951.0,0,0,0,30951.0,1,{'X1': -1.5},0.0,30951.0,1,-1.5
9560,74036,C23,Owned,47,2,X1,6.0,3,17,25957.0,0,0,0,25957.0,1,{'X1': -1.5},0.0,25957.0,1,-1.5
9561,88685,C8,Rented,47,2,X2,1.0,3,21,11533.0,0,13,1,88292.0,4,"{'X2': -1.5, 'X1': -2.5, 'X4': -1.5}",0.0,88292.0,3,-5.5
9562,78823,C24,Rented,47,2,X2,2.0,1,2,17931.0,1,0,0,17931.0,1,{'X2': 1.5},17931.0,0.0,1,1.5
9563,82111,C1,Rented,47,2,X1,3.0,3,2,40358.0,0,19,1,143354.0,4,"{'X1': -3.5, 'X2': 1.5}",33645.0,109709.0,2,-2.0
9564,73931,C1,Rented,47,2,X6,1.0,3,16,26636.0,0,0,0,26636.0,1,{'X6': -1.5},0.0,26636.0,1,-1.5
9565,82708,C2,Owned,47,2,X2,10.0,2,21,33406.0,1,0,0,33406.0,1,{'X2': 1.5},33406.0,0.0,1,1.5
9566,85547,C6,Owned,47,2,X1,1.0,3,2,27945.0,0,0,0,27945.0,1,{'X1': -1.5},0.0,27945.0,1,-1.5
9567,76662,C4,Rented,47,2,X1,1.0,3,20,40004.0,1,15,1,66825.0,2,{'X1': 2.5},66825.0,0.0,1,2.5
9568,73633,C27,Owned,47,2,X2,6.0,3,4,26534.0,0,20,1,45725.0,2,{'X2': -2.5},0.0,45725.0,1,-2.5
9569,81476,C9,Rented,47,2,X6,5.0,3,18,41722.0,0,10,1,64371.0,2,"{'X6': -1.5, 'X1': -1.5}",0.0,64371.0,2,-3.0
9570,80525,C1,Rented,47,2,X1,14+,2,20,23413.0,0,0,0,23413.0,1,{'X1': -1.5},0.0,23413.0,1,-1.5
9571,73957,C10,Owned,47,3,X4,10.0,4,18,11972.0,0,17,1,92720.0,3,"{'X4': -1.5, 'X3': -2.5}",0.0,92720.0,2,-4.0
9572,82176,C3,Owned,47,2,X2,8.0,3,21,43676.0,1,5,1,68134.0,2,"{'X2': 1.5, 'X3': -1.5}",43676.0,24458.0,2,0.0
9573,82527,C4,Owned,47,2,X1,1.0,3,21,44287.0,0,8,1,117360.0,3,"{'X1': -2.5, 'X4': 1.5}",40865.0,76495.0,2,-1.0
9574,78631,C4,Owned,47,2,X1,8.0,3,10,35469.0,1,9,1,57757.0,2,{'X1': 2.5},57757.0,0.0,1,2.5
9575,82455,C1,Rented,47,2,X4,14+,3,5,10994.0,0,0,0,10994.0,1,{'X4': -1.5},0.0,10994.0,1,-1.5
9576,78118,C1,Owned,47,3,X1,6.0,4,16,38703.0,0,10,1,62774.0,2,"{'X1': -1.5, 'X4': -1.5}",0.0,62774.0,2,-3.0
9577,79470,C4,Rented,47,2,X5,3.0,4,11,11055.0,0,7,1,39826.0,2,"{'X5': -1.5, 'X1': -1.5}",0.0,39826.0,2,-3.0
9578,76856,C1,Owned,47,2,X4,12.0,1,18,42049.0,0,0,0,42049.0,1,{'X4': -1.5},0.0,42049.0,1,-1.5
9579,74784,C7,Owned,47,2,X1,4.0,3,21,31983.0,0,0,0,31983.0,1,{'X1': -1.5},0.0,31983.0,1,-1.5
9580,88123,C28,Owned,47,2,X4,6.0,3,21,40023.0,0,15,1,69159.0,2,"{'X4': -1.5, 'X2': -1.5}",0.0,69159.0,2,-3.0
